sku_id,sales,stock,date
SKU020,2,74,2025-02-03
SKU018,6,77,2025-02-09
SKU036,7,45,2025-03-27
SKU070,8,91,2025-01-06
SKU063,4,65,2025-03-19
SKU074,3,61,2025-02-06
SKU056,5,86,2025-03-21
SKU094,5,40,2025-02-10
SKU066,5,94,2025-01-27
SKU063,7,30,2025-03-14
SKU100,6,20,2025-02-08
SKU031,8,97,2025-01-21
SKU040,6,84,2025-03-16
SKU014,9,43,2025-02-19
SKU015,4,36,2025-01-08
SKU016,7,22,2025-02-10
SKU095,7,90,2025-02-01
SKU056,4,85,2025-03-27
SKU093,2,78,2025-03-25
SKU023,7,70,2025-01-05
SKU030,8,43,2025-01-25
SKU097,6,41,2025-01-15
SKU096,7,25,2025-01-15
SKU049,5,61,2025-02-16
SKU013,3,77,2025-02-16
SKU008,5,20,2025-01-10
SKU023,4,21,2025-02-19
SKU051,3,21,2025-02-17
SKU017,7,46,2025-03-01
SKU018,4,46,2025-01-18
SKU034,2,25,2025-03-03
SKU047,10,44,2025-01-06
SKU079,2,92,2025-03-17
SKU027,3,77,2025-02-16
SKU063,3,58,2025-01-22
SKU088,9,90,2025-02-13
SKU061,8,63,2025-01-26
SKU095,6,46,2025-02-06
SKU046,4,69,2025-03-11
SKU033,2,94,2025-02-21
SKU012,1,41,2025-02-13
SKU034,3,54,2025-03-31
SKU050,5,63,2025-03-01
SKU014,6,91,2025-01-09
SKU001,4,22,2025-03-30
SKU008,3,57,2025-03-31
SKU095,4,75,2025-02-17
SKU010,6,33,2025-01-11
SKU047,3,29,2025-02-26
SKU082,10,21,2025-01-07
SKU056,3,81,2025-01-13
SKU063,5,37,2025-03-11
SKU004,5,26,2025-01-05
SKU030,7,72,2025-03-04
SKU098,9,71,2025-01-27
SKU034,6,84,2025-01-26
SKU063,7,38,2025-01-02
SKU086,5,37,2025-03-07
SKU071,3,47,2025-02-20
SKU075,4,28,2025-01-18
SKU037,8,38,2025-01-14
SKU090,3,50,2025-02-20
SKU028,4,92,2025-03-07
SKU053,3,79,2025-01-11
SKU082,3,50,2025-03-24
SKU056,8,66,2025-02-20
SKU065,5,95,2025-03-13
SKU002,6,44,2025-03-31
SKU003,7,41,2025-01-30
SKU059,4,84,2025-02-20
SKU023,7,93,2025-01-06
SKU040,5,99,2025-02-02
SKU056,5,50,2025-01-12
SKU076,6,25,2025-03-07
SKU085,5,94,2025-02-28
SKU014,5,58,2025-03-18
SKU087,7,99,2025-01-18
SKU005,1,54,2025-02-10
SKU073,6,64,2025-03-04
SKU093,5,71,2025-03-27
SKU086,5,60,2025-01-11
SKU009,4,92,2025-03-21
SKU071,3,80,2025-02-21
SKU054,5,65,2025-02-22
SKU085,8,60,2025-02-25
SKU072,8,69,2025-01-17
SKU068,4,41,2025-02-05
SKU053,4,71,2025-02-01
SKU003,5,47,2025-01-12
SKU034,4,70,2025-01-04
SKU059,5,99,2025-01-04
SKU002,6,85,2025-02-15
SKU005,5,64,2025-01-06
SKU089,5,91,2025-01-24
SKU038,7,24,2025-03-09
SKU099,0,88,2025-02-04
SKU037,4,51,2025-01-19
SKU004,4,42,2025-02-19
SKU034,1,51,2025-03-05
SKU047,6,93,2025-02-04
SKU026,6,59,2025-03-07
SKU006,9,46,2025-01-30
SKU075,11,36,2025-01-06
SKU022,3,90,2025-01-11
SKU031,5,87,2025-03-09
SKU087,4,62,2025-03-31
SKU070,5,34,2025-03-11
SKU093,3,60,2025-03-14
SKU099,2,44,2025-03-02
SKU057,9,52,2025-03-10
SKU053,8,37,2025-01-02
SKU023,3,44,2025-02-27
SKU017,6,49,2025-02-21
SKU090,3,23,2025-02-08
SKU050,5,72,2025-03-10
SKU058,6,42,2025-03-06
SKU083,6,36,2025-01-17
SKU097,3,31,2025-01-26
SKU051,6,47,2025-03-11
SKU056,7,41,2025-03-23
SKU007,4,80,2025-01-04
SKU050,5,55,2025-01-12
SKU054,6,64,2025-02-15
SKU092,6,25,2025-01-03
SKU049,6,78,2025-02-06
SKU067,5,82,2025-01-04
SKU031,6,64,2025-01-12
SKU010,3,22,2025-01-30
SKU031,4,59,2025-03-13
SKU054,7,60,2025-02-24
SKU024,4,97,2025-02-13
SKU033,6,31,2025-03-27
SKU054,6,36,2025-01-07
SKU020,8,86,2025-02-27
SKU061,4,96,2025-01-04
SKU049,2,95,2025-02-01
SKU041,2,46,2025-02-16
SKU066,4,41,2025-01-09
SKU037,3,29,2025-02-26
SKU037,2,75,2025-03-16
SKU080,8,52,2025-03-12
SKU085,5,79,2025-01-16
SKU091,3,89,2025-03-10
SKU006,2,80,2025-03-07
SKU032,3,89,2025-03-03
SKU073,7,71,2025-03-10
SKU045,5,34,2025-02-26
SKU019,5,97,2025-02-27
SKU051,7,26,2025-03-27
SKU022,6,32,2025-01-21
SKU049,5,93,2025-01-30
SKU050,6,82,2025-02-27
SKU078,4,28,2025-02-16
SKU091,5,58,2025-02-08
SKU090,4,48,2025-03-09
SKU052,5,65,2025-02-15
SKU062,4,89,2025-03-28
SKU046,9,98,2025-03-21
SKU046,9,72,2025-03-17
SKU064,6,47,2025-02-16
SKU057,8,90,2025-02-19
SKU031,5,45,2025-03-12
SKU002,5,22,2025-01-08
SKU047,4,38,2025-03-26
SKU084,1,90,2025-02-04
SKU039,6,43,2025-01-18
SKU017,3,92,2025-03-11
SKU058,3,54,2025-01-19
SKU025,5,41,2025-01-14
SKU039,10,68,2025-02-14
SKU088,7,74,2025-01-04
SKU058,4,76,2025-01-11
SKU051,2,60,2025-03-04
SKU044,7,40,2025-03-14
SKU033,4,52,2025-02-26
SKU022,4,26,2025-01-27
SKU018,5,61,2025-03-13
SKU080,9,29,2025-03-06
SKU007,8,35,2025-02-05
SKU070,3,54,2025-01-26
SKU067,4,26,2025-01-21
SKU013,6,95,2025-03-05
SKU016,7,38,2025-02-09
SKU048,3,86,2025-02-11
SKU017,7,30,2025-02-04
SKU015,4,71,2025-01-10
SKU097,6,45,2025-01-11
SKU003,7,84,2025-03-14
SKU099,5,43,2025-02-17
SKU002,9,74,2025-03-30
SKU004,9,38,2025-01-13
SKU080,3,66,2025-02-06
SKU034,9,41,2025-01-15
SKU059,7,77,2025-03-29
SKU056,5,41,2025-01-06
SKU094,6,78,2025-01-20
SKU062,4,73,2025-01-14
SKU086,8,87,2025-01-09
SKU050,3,54,2025-03-11
SKU013,6,68,2025-02-25
SKU055,4,66,2025-02-16
SKU047,7,28,2025-01-31
SKU076,2,58,2025-01-06
SKU023,2,72,2025-03-27
SKU048,4,45,2025-03-09
SKU084,8,52,2025-03-22
SKU005,1,48,2025-02-12
SKU075,8,51,2025-03-13
SKU091,6,60,2025-02-05
SKU037,6,39,2025-03-09
SKU062,2,97,2025-02-19
SKU039,5,72,2025-01-02
SKU007,5,57,2025-02-12
SKU071,9,54,2025-03-11
SKU042,5,84,2025-03-27
SKU007,6,99,2025-01-08
SKU054,9,84,2025-02-13
SKU060,3,26,2025-03-14
SKU036,5,61,2025-01-30
SKU037,1,68,2025-01-23
SKU074,5,45,2025-02-11
SKU042,7,48,2025-03-04
SKU024,3,32,2025-02-25
SKU049,6,79,2025-02-05
SKU097,4,70,2025-02-08
SKU026,7,28,2025-02-12
SKU048,4,91,2025-02-17
SKU070,6,80,2025-01-09
SKU007,2,30,2025-03-30
SKU076,3,61,2025-02-21
SKU034,5,84,2025-03-18
SKU034,5,71,2025-03-04
SKU040,4,52,2025-03-26
SKU023,3,87,2025-01-21
SKU080,8,40,2025-02-05
SKU040,4,99,2025-01-14
SKU063,7,50,2025-02-17
SKU044,5,38,2025-01-24
SKU003,9,83,2025-01-15
SKU095,5,30,2025-01-01
SKU053,2,55,2025-03-05
SKU062,11,38,2025-03-17
SKU011,4,80,2025-02-24
SKU015,6,48,2025-01-03
SKU072,7,87,2025-01-04
SKU088,3,33,2025-01-24
SKU093,2,79,2025-03-12
SKU040,6,96,2025-03-23
SKU040,3,41,2025-03-30
SKU029,6,70,2025-01-24
SKU050,5,87,2025-03-02
SKU038,4,77,2025-03-18
SKU044,7,99,2025-02-15
SKU047,3,45,2025-03-10
SKU044,5,25,2025-02-14
SKU004,4,31,2025-03-18
SKU053,5,36,2025-02-15
SKU045,2,98,2025-01-30
SKU074,3,95,2025-01-10
SKU091,2,99,2025-01-15
SKU012,8,61,2025-02-25
SKU053,3,49,2025-02-16
SKU001,3,44,2025-01-23
SKU026,5,45,2025-02-07
SKU037,4,76,2025-02-11
SKU038,4,71,2025-01-11
SKU067,8,31,2025-02-01
SKU097,6,84,2025-02-07
SKU056,5,55,2025-01-25
SKU043,2,43,2025-01-08
SKU050,8,31,2025-01-05
SKU024,3,29,2025-02-20
SKU008,3,36,2025-03-15
SKU082,9,92,2025-01-20
SKU058,3,61,2025-03-25
SKU092,9,29,2025-01-15
SKU085,1,86,2025-03-06
SKU010,0,55,2025-03-22
SKU036,7,75,2025-03-28
SKU065,4,99,2025-03-04
SKU007,8,88,2025-02-03
SKU061,2,63,2025-02-10
SKU054,3,39,2025-03-27
SKU065,6,53,2025-03-08
SKU037,2,82,2025-02-06
SKU045,7,91,2025-03-25
SKU050,6,60,2025-01-02
SKU062,4,46,2025-01-05
SKU046,7,85,2025-03-15
SKU037,8,27,2025-01-25
SKU042,8,21,2025-02-03
SKU100,4,27,2025-01-05
SKU074,4,40,2025-03-01
SKU068,12,39,2025-03-27
SKU081,5,38,2025-03-31
SKU053,5,86,2025-03-16
SKU072,4,86,2025-02-06
SKU099,5,78,2025-03-20
SKU029,3,49,2025-01-29
SKU009,6,26,2025-01-14
SKU070,3,30,2025-03-08
SKU084,8,93,2025-02-23
SKU002,5,25,2025-02-08
SKU089,6,90,2025-01-18
SKU021,5,51,2025-01-10
SKU008,8,38,2025-02-13
SKU048,9,26,2025-03-16
SKU045,6,75,2025-01-11
SKU077,3,73,2025-03-01
SKU057,5,22,2025-02-13
SKU040,7,43,2025-03-11
SKU068,6,63,2025-02-17
SKU009,1,67,2025-02-15
SKU050,3,69,2025-03-04
SKU049,8,73,2025-02-12
SKU010,5,74,2025-01-05
SKU083,4,44,2025-01-15
SKU044,4,65,2025-01-06
SKU069,1,91,2025-01-06
SKU048,6,82,2025-02-07
SKU047,2,40,2025-01-23
SKU015,7,39,2025-03-16
SKU013,5,65,2025-03-01
SKU068,5,21,2025-03-20
SKU075,7,67,2025-01-14
SKU096,14,66,2025-02-21
SKU008,5,49,2025-03-29
SKU014,8,72,2025-03-14
SKU001,3,33,2025-02-15
SKU092,4,98,2025-01-28
SKU063,4,37,2025-03-10
SKU068,5,41,2025-03-04
SKU001,5,55,2025-01-25
SKU025,5,54,2025-01-02
SKU050,10,72,2025-03-06
SKU061,3,92,2025-02-17
SKU002,4,24,2025-02-27
SKU006,6,66,2025-01-16
SKU059,2,62,2025-03-30
SKU002,6,22,2025-02-25
SKU021,7,91,2025-03-22
SKU034,9,39,2025-03-10
SKU078,8,69,2025-01-29
SKU075,4,40,2025-03-01
SKU084,1,79,2025-02-20
SKU022,3,57,2025-03-19
SKU081,3,41,2025-02-27
SKU081,6,64,2025-01-10
SKU082,3,35,2025-01-19
SKU011,8,36,2025-01-19
SKU013,3,61,2025-03-15
SKU015,8,82,2025-03-19
SKU004,4,43,2025-02-05
SKU001,4,50,2025-02-28
SKU069,4,94,2025-03-26
SKU011,5,45,2025-01-25
SKU046,6,61,2025-02-03
SKU014,9,77,2025-03-27
SKU094,7,37,2025-02-19
SKU083,4,33,2025-02-06
SKU069,7,70,2025-03-16
SKU006,4,23,2025-02-26
SKU072,8,48,2025-02-10
SKU044,5,74,2025-03-13
SKU082,6,50,2025-02-04
SKU031,6,76,2025-03-21
SKU030,7,67,2025-02-06
SKU025,1,64,2025-03-16
SKU042,5,45,2025-01-25
SKU006,5,28,2025-03-13
SKU008,3,35,2025-01-09
SKU037,4,34,2025-02-10
SKU080,4,21,2025-02-28
SKU048,8,94,2025-02-23
SKU027,3,31,2025-03-12
SKU036,5,91,2025-03-15
SKU073,3,40,2025-01-09
SKU031,6,98,2025-02-23
SKU027,4,82,2025-02-02
SKU016,6,65,2025-02-21
SKU031,6,94,2025-03-10
SKU018,1,83,2025-02-01
SKU019,4,23,2025-03-27
SKU011,8,62,2025-02-06
SKU047,5,49,2025-01-08
SKU070,2,76,2025-01-10
SKU048,3,25,2025-03-19
SKU052,5,58,2025-01-31
SKU080,4,58,2025-02-26
SKU074,4,20,2025-01-12
SKU048,8,39,2025-03-27
SKU068,7,77,2025-02-26
SKU035,5,20,2025-03-16
SKU037,2,85,2025-03-23
SKU021,4,72,2025-02-13
SKU030,5,43,2025-01-06
SKU086,10,82,2025-03-26
SKU025,6,45,2025-03-19
SKU003,5,62,2025-02-21
SKU046,4,27,2025-02-16
SKU052,5,97,2025-02-02
SKU014,5,52,2025-03-19
SKU023,4,89,2025-03-19
SKU065,5,53,2025-03-23
SKU066,2,87,2025-02-20
SKU069,3,85,2025-01-05
SKU088,4,82,2025-01-03
SKU040,6,39,2025-02-18
SKU085,4,50,2025-01-25
SKU079,6,38,2025-02-06
SKU099,7,27,2025-01-14
SKU031,5,53,2025-01-22
SKU089,4,49,2025-02-08
SKU032,5,35,2025-03-28
SKU016,5,31,2025-03-17
SKU015,2,37,2025-01-22
SKU039,6,43,2025-01-17
SKU013,9,55,2025-03-28
SKU089,3,26,2025-03-31
SKU049,9,26,2025-02-21
SKU063,11,49,2025-03-18
SKU013,1,27,2025-02-03
SKU096,6,64,2025-03-08
SKU050,4,73,2025-03-27
SKU085,7,37,2025-02-02
SKU057,8,68,2025-01-21
SKU001,8,41,2025-01-30
SKU082,2,79,2025-03-14
SKU029,8,24,2025-01-05
SKU063,3,43,2025-02-13
SKU072,11,79,2025-03-25
SKU034,3,80,2025-01-14
SKU072,1,70,2025-01-15
SKU034,6,42,2025-01-08
SKU091,3,23,2025-03-14
SKU005,6,39,2025-02-02
SKU029,5,29,2025-01-17
SKU003,3,55,2025-03-20
SKU005,4,63,2025-02-22
SKU010,6,55,2025-03-12
SKU042,4,72,2025-03-17
SKU049,8,32,2025-02-13
SKU018,4,37,2025-01-02
SKU015,4,64,2025-02-12
SKU019,2,30,2025-03-29
SKU035,4,30,2025-02-27
SKU073,9,48,2025-01-26
SKU017,5,38,2025-03-29
SKU076,6,40,2025-03-12
SKU063,4,52,2025-03-30
SKU024,7,26,2025-01-10
SKU022,0,86,2025-03-25
SKU003,5,47,2025-01-21
SKU031,3,31,2025-02-02
SKU036,7,92,2025-01-25
SKU019,7,90,2025-03-18
SKU079,2,74,2025-01-13
SKU001,5,91,2025-02-06
SKU059,5,42,2025-03-21
SKU025,4,58,2025-01-28
SKU085,8,39,2025-02-11
SKU031,6,37,2025-02-27
SKU035,3,77,2025-01-26
SKU039,3,75,2025-01-04
SKU057,5,81,2025-02-23
SKU082,2,25,2025-02-24
SKU045,7,89,2025-01-14
SKU028,7,25,2025-03-01
SKU031,6,43,2025-02-03
SKU064,8,31,2025-01-17
SKU063,5,44,2025-03-12
SKU085,4,58,2025-01-24
SKU034,7,71,2025-01-01
SKU083,5,58,2025-02-04
SKU076,9,93,2025-03-31
SKU071,5,61,2025-01-06
SKU030,5,41,2025-03-05
SKU084,3,54,2025-02-02
SKU014,5,78,2025-01-15
SKU018,3,59,2025-02-02
SKU079,4,59,2025-03-16
SKU042,2,92,2025-02-15
SKU066,4,67,2025-01-02
SKU039,1,95,2025-01-27
SKU032,1,45,2025-03-29
SKU052,3,99,2025-01-21
SKU073,4,97,2025-03-29
SKU002,6,48,2025-02-20
SKU063,8,25,2025-01-15
SKU021,3,31,2025-03-28
SKU027,5,45,2025-02-15
SKU005,1,67,2025-01-12
SKU019,7,51,2025-01-10
SKU061,4,51,2025-03-06
SKU027,5,74,2025-01-14
SKU074,8,92,2025-01-28
SKU011,5,52,2025-01-03
SKU024,5,41,2025-02-19
SKU057,7,65,2025-01-03
SKU022,3,36,2025-02-20
SKU018,7,89,2025-02-07
SKU053,7,44,2025-02-17
SKU045,6,89,2025-02-27
SKU095,2,48,2025-02-25
SKU087,8,38,2025-01-10
SKU046,5,73,2025-02-01
SKU015,2,73,2025-03-06
SKU004,2,30,2025-03-25
SKU084,5,55,2025-01-08
SKU069,6,97,2025-01-21
SKU011,4,38,2025-03-28
SKU063,5,34,2025-02-27
SKU017,6,91,2025-01-24
SKU002,9,70,2025-01-31
SKU030,9,86,2025-03-29
SKU078,5,40,2025-02-17
SKU025,4,23,2025-02-21
SKU045,7,64,2025-01-10
SKU012,5,80,2025-02-16
SKU006,7,29,2025-03-03
SKU062,3,62,2025-03-18
SKU025,7,34,2025-02-16
SKU065,1,50,2025-03-26
SKU074,4,30,2025-01-15
SKU098,5,24,2025-03-01
SKU081,3,87,2025-02-11
SKU027,3,49,2025-03-15
SKU005,6,88,2025-03-15
SKU089,8,34,2025-03-27
SKU042,3,64,2025-01-08
SKU023,4,98,2025-02-15
SKU071,6,79,2025-02-10
SKU077,4,86,2025-02-10
SKU077,3,62,2025-02-08
SKU078,4,20,2025-02-04
SKU100,7,29,2025-01-28
SKU027,3,95,2025-02-07
SKU088,3,81,2025-01-23
SKU033,5,66,2025-01-01
SKU035,5,67,2025-01-18
SKU078,5,66,2025-02-14
SKU039,9,31,2025-02-24
SKU060,6,64,2025-03-01
SKU064,7,36,2025-03-20
SKU036,2,42,2025-01-31
SKU026,6,54,2025-03-28
SKU047,6,46,2025-01-24
SKU038,5,35,2025-03-23
SKU039,8,93,2025-03-31
SKU034,5,42,2025-02-06
SKU068,2,92,2025-03-09
SKU007,8,73,2025-03-25
SKU005,5,36,2025-03-24
SKU053,10,45,2025-03-09
SKU066,5,78,2025-01-19
SKU019,5,36,2025-03-14
SKU056,5,57,2025-03-13
SKU095,4,64,2025-03-12
SKU070,0,82,2025-01-25
SKU084,6,39,2025-01-02
SKU060,4,36,2025-03-26
SKU035,4,84,2025-01-25
SKU031,8,61,2025-03-24
SKU015,7,34,2025-03-12
SKU067,4,89,2025-03-18
SKU053,3,73,2025-02-18
SKU031,4,69,2025-01-27
SKU084,3,93,2025-03-23
SKU016,5,45,2025-01-11
SKU007,4,53,2025-01-17
SKU080,4,60,2025-02-09
SKU011,4,51,2025-02-10
SKU032,5,51,2025-03-20
SKU006,5,70,2025-01-12
SKU067,2,32,2025-01-17
SKU068,8,93,2025-01-29
SKU032,10,48,2025-01-03
SKU009,3,58,2025-03-08
SKU031,4,67,2025-01-05
SKU091,0,53,2025-03-24
SKU043,4,22,2025-02-04
SKU061,4,80,2025-02-19
SKU006,6,50,2025-01-03
SKU013,5,98,2025-01-28
SKU051,7,76,2025-02-06
SKU001,4,62,2025-02-02
SKU044,6,71,2025-01-23
SKU024,5,92,2025-01-23
SKU045,6,37,2025-02-05
SKU053,5,84,2025-03-10
SKU052,2,32,2025-03-28
SKU005,7,30,2025-03-04
SKU063,6,29,2025-01-20
SKU089,3,95,2025-01-28
SKU044,3,84,2025-01-20
SKU052,5,79,2025-01-19
SKU094,8,20,2025-03-31
SKU081,5,53,2025-03-10
SKU067,6,37,2025-01-15
SKU029,6,68,2025-03-18
SKU046,7,56,2025-02-27
SKU016,6,65,2025-01-14
SKU084,3,80,2025-01-21
SKU089,5,87,2025-03-28
SKU059,4,50,2025-01-10
SKU032,3,94,2025-02-18
SKU090,3,33,2025-02-17
SKU071,7,31,2025-02-09
SKU011,4,41,2025-03-01
SKU039,2,59,2025-03-23
SKU038,5,93,2025-03-16
SKU002,2,34,2025-03-03
SKU099,7,86,2025-01-06
SKU028,6,77,2025-03-02
SKU088,7,91,2025-01-26
SKU006,7,95,2025-03-20
SKU021,5,37,2025-03-30
SKU007,3,85,2025-01-05
SKU020,3,78,2025-01-08
SKU062,6,28,2025-01-13
SKU064,6,99,2025-02-09
SKU009,9,25,2025-01-16
SKU078,5,64,2025-03-03
SKU066,2,48,2025-02-06
SKU009,4,33,2025-01-11
SKU050,6,42,2025-01-06
SKU087,1,29,2025-01-16
SKU048,4,28,2025-03-13
SKU029,8,86,2025-03-23
SKU087,5,94,2025-01-27
SKU041,2,86,2025-01-21
SKU039,5,27,2025-03-29
SKU002,2,93,2025-01-21
SKU032,5,52,2025-01-14
SKU044,3,93,2025-03-11
SKU099,1,81,2025-01-26
SKU066,2,24,2025-01-06
SKU026,3,21,2025-02-17
SKU083,5,74,2025-01-22
SKU043,6,62,2025-02-27
SKU060,5,76,2025-02-01
SKU060,8,40,2025-02-06
SKU049,3,23,2025-02-23
SKU087,3,56,2025-01-24
SKU006,8,96,2025-02-14
SKU007,6,97,2025-02-13
SKU012,6,47,2025-01-08
SKU026,8,60,2025-02-05
SKU084,6,52,2025-01-05
SKU046,4,27,2025-02-25
SKU047,4,54,2025-01-02
SKU018,4,37,2025-03-27
SKU075,6,40,2025-03-04
SKU066,7,57,2025-03-16
SKU068,3,26,2025-01-26
SKU078,5,72,2025-02-28
SKU080,6,56,2025-03-23
SKU040,5,49,2025-02-23
SKU085,4,73,2025-01-29
SKU073,3,44,2025-02-15
SKU078,6,62,2025-03-29
SKU081,2,30,2025-01-17
SKU062,5,56,2025-03-27
SKU001,4,31,2025-01-22
SKU088,6,86,2025-02-02
SKU005,2,28,2025-01-04
SKU081,1,32,2025-02-20
SKU054,2,45,2025-03-18
SKU062,7,32,2025-03-09
SKU005,8,64,2025-01-22
SKU074,7,72,2025-01-14
SKU074,1,38,2025-02-04
SKU053,4,52,2025-03-08
SKU072,5,37,2025-02-02
SKU067,4,44,2025-01-01
SKU054,5,39,2025-02-06
SKU038,2,52,2025-01-10
SKU022,0,32,2025-03-14
SKU083,10,94,2025-03-02
SKU004,4,52,2025-01-06
SKU081,9,66,2025-03-23
SKU061,3,27,2025-03-10
SKU086,0,73,2025-03-18
SKU052,2,67,2025-02-08
SKU069,5,80,2025-03-08
SKU089,4,47,2025-02-27
SKU038,3,34,2025-01-20
SKU038,5,36,2025-01-28
SKU002,4,51,2025-03-23
SKU081,5,24,2025-01-05
SKU086,13,26,2025-01-12
SKU013,3,95,2025-01-01
SKU046,4,85,2025-01-18
SKU080,5,87,2025-02-24
SKU084,2,62,2025-03-11
SKU091,4,54,2025-03-29
SKU091,6,81,2025-02-23
SKU083,2,42,2025-03-12
SKU066,5,64,2025-03-31
SKU058,4,66,2025-02-22
SKU043,2,22,2025-02-26
SKU072,4,26,2025-02-08
SKU096,7,27,2025-01-03
SKU022,4,36,2025-02-04
SKU005,9,91,2025-02-26
SKU057,3,44,2025-03-30
SKU004,6,83,2025-03-30
SKU077,6,84,2025-01-30
SKU067,4,41,2025-01-11
SKU057,3,98,2025-02-16
SKU081,4,65,2025-03-18
SKU038,2,30,2025-03-07
SKU025,4,57,2025-02-07
SKU018,2,65,2025-03-11
SKU089,6,29,2025-02-21
SKU013,5,95,2025-03-03
SKU018,5,88,2025-01-24
SKU010,5,59,2025-02-28
SKU029,8,74,2025-03-22
SKU051,4,37,2025-02-12
SKU013,10,65,2025-03-16
SKU066,8,55,2025-02-18
SKU008,6,38,2025-01-24
SKU050,1,75,2025-02-22
SKU079,5,63,2025-03-31
SKU016,4,27,2025-03-01
SKU085,4,98,2025-03-10
SKU078,4,44,2025-01-30
SKU010,3,72,2025-02-23
SKU011,6,71,2025-01-01
SKU018,5,97,2025-03-10
SKU082,4,27,2025-02-09
SKU070,5,42,2025-03-13
SKU080,6,28,2025-03-20
SKU092,6,81,2025-02-22
SKU079,6,94,2025-01-12
SKU095,8,46,2025-01-16
SKU061,6,98,2025-03-31
SKU093,4,54,2025-02-21
SKU039,2,43,2025-01-16
SKU079,2,73,2025-03-21
SKU044,4,91,2025-01-12
SKU074,5,39,2025-01-08
SKU093,8,55,2025-03-07
SKU055,3,99,2025-02-23
SKU046,8,67,2025-02-13
SKU089,1,49,2025-02-18
SKU044,5,74,2025-01-30
SKU068,7,20,2025-01-24
SKU060,4,52,2025-02-02
SKU032,5,27,2025-01-06
SKU054,5,94,2025-01-27
SKU025,10,23,2025-03-15
SKU081,5,39,2025-01-11
SKU077,6,90,2025-03-14
SKU028,9,92,2025-02-13
SKU017,3,40,2025-03-07
SKU033,10,34,2025-01-20
SKU071,9,24,2025-02-08
SKU035,4,26,2025-02-16
SKU075,7,48,2025-03-26
SKU095,6,33,2025-03-18
SKU018,8,37,2025-02-15
SKU026,7,46,2025-03-25
SKU041,5,41,2025-03-18
SKU093,6,83,2025-01-27
SKU075,4,98,2025-01-11
SKU076,4,24,2025-01-28
SKU093,5,70,2025-03-20
SKU068,0,30,2025-02-06
SKU054,8,69,2025-03-31
SKU003,2,58,2025-01-04
SKU076,4,90,2025-03-17
SKU046,7,46,2025-02-15
SKU082,3,93,2025-03-22
SKU032,8,46,2025-03-19
SKU058,4,32,2025-02-12
SKU014,6,41,2025-03-29
SKU001,5,26,2025-01-28
SKU098,9,51,2025-02-20
SKU075,8,46,2025-03-31
SKU059,6,65,2025-02-07
SKU022,8,36,2025-03-22
SKU047,7,53,2025-03-25
SKU029,4,36,2025-03-09
SKU080,8,38,2025-02-23
SKU057,1,24,2025-01-27
SKU083,5,84,2025-03-10
SKU017,3,96,2025-01-31
SKU001,6,25,2025-01-17
SKU037,8,66,2025-03-22
SKU037,7,53,2025-03-08
SKU015,7,38,2025-01-27
SKU033,5,31,2025-02-20
SKU036,7,56,2025-02-13
SKU050,6,65,2025-01-25
SKU078,8,42,2025-03-14
SKU068,6,84,2025-01-01
SKU092,1,72,2025-03-02
SKU077,7,85,2025-02-15
SKU067,6,80,2025-03-19
SKU004,4,82,2025-03-13
SKU053,3,47,2025-03-24
SKU048,7,86,2025-03-11
SKU095,9,36,2025-01-26
SKU075,4,54,2025-01-22
SKU062,9,87,2025-03-23
SKU014,7,21,2025-02-24
SKU019,7,87,2025-03-13
SKU054,4,50,2025-03-21
SKU097,12,33,2025-03-20
SKU047,3,97,2025-02-22
SKU088,3,22,2025-02-11
SKU054,7,98,2025-01-03
SKU054,4,25,2025-03-15
SKU035,3,44,2025-01-14
SKU047,6,98,2025-03-11
SKU055,3,86,2025-03-28
SKU084,2,40,2025-02-19
SKU030,2,25,2025-03-22
SKU053,6,89,2025-03-29
SKU098,4,28,2025-01-21
SKU034,4,20,2025-03-16
SKU007,2,80,2025-03-01
SKU052,5,34,2025-02-18
SKU042,8,56,2025-01-12
SKU017,5,41,2025-03-05
SKU061,3,79,2025-02-04
SKU088,10,84,2025-02-28
SKU062,2,56,2025-03-11
SKU023,5,53,2025-03-13
SKU011,6,31,2025-01-16
SKU070,2,38,2025-01-28
SKU072,3,98,2025-02-18
SKU006,5,66,2025-01-19
SKU011,5,54,2025-01-24
SKU075,4,84,2025-02-22
SKU031,6,43,2025-01-02
SKU025,8,40,2025-01-31
SKU046,6,89,2025-03-27
SKU061,7,93,2025-03-25
SKU078,4,27,2025-01-03
SKU055,4,82,2025-01-05
SKU060,8,78,2025-02-10
SKU070,7,77,2025-01-23
SKU078,5,70,2025-01-17
SKU073,5,62,2025-03-30
SKU092,5,35,2025-03-23
SKU089,7,88,2025-03-23
SKU063,4,28,2025-02-14
SKU041,3,63,2025-03-13
SKU071,7,46,2025-01-14
SKU012,5,21,2025-01-13
SKU094,6,94,2025-02-09
SKU092,8,33,2025-01-01
SKU044,6,78,2025-02-26
SKU100,1,27,2025-01-13
SKU027,7,37,2025-03-05
SKU007,5,90,2025-02-11
SKU061,5,21,2025-01-12
SKU100,7,62,2025-01-18
SKU050,3,98,2025-01-16
SKU075,4,68,2025-02-24
SKU058,7,77,2025-02-01
SKU040,1,69,2025-01-20
SKU055,3,84,2025-01-31
SKU006,3,97,2025-03-08
SKU051,2,75,2025-01-04
SKU098,5,21,2025-03-03
SKU061,4,23,2025-02-21
SKU076,7,72,2025-01-21
SKU057,6,97,2025-03-28
SKU013,5,72,2025-01-15
SKU045,5,24,2025-03-09
